"ID (do not edit)","Content type","Element type","Source language (PT)","Target language (EN)"
"{""contentId"":""a1631b90-3d56-4520-a0c2-e6c43736e5ab"",""fieldId"":""main_teaching"",""sequencePath"":[]}","TEXT","Import1","Ajitasena afirma ter alcançado a liberação do bodhisattva chamada ""características incessantes"" (unceasing characteristics), através da qual ele obteve ""o tesouro da visão incessante dos budas"".",
"{""contentId"":""a1631b90-3d56-4520-a0c2-e6c43736e5ab"",""fieldId"":""assembly_present"",""sequencePath"":[]}","TEXT","Import1",,
"{""contentId"":""a1631b90-3d56-4520-a0c2-e6c43736e5ab"",""fieldId"":""context"",""sequencePath"":[]}","TEXT","Import1","Sudhana chega à cidade de Roruka, aproxima-se do chefe de família Ajitasena, presta as homenagens e faz sua pergunta sobre a conduta do bodhisattva.",
"{""contentId"":""a1631b90-3d56-4520-a0c2-e6c43736e5ab"",""fieldId"":""spiritual_progression"",""sequencePath"":[]}","TEXT","Import1","Sudhana aprende sobre uma realização focada na continuidade, especificamente, a capacidade de manter uma ""visão incessante dos budas"". O encontro reforça o tema de que a sabedoria pode ser encontrada em praticantes leigos e que a jornada progride através de conexões diretas.",
"{""contentId"":""a1631b90-3d56-4520-a0c2-e6c43736e5ab"",""fieldId"":""unique_elements"",""sequencePath"":[]}","TEXT","Import1","'- O Guia Leigo: Continua o padrão de encontrar mestres espirituais em papéis sociais comuns.",
"{""contentId"":""a1631b90-3d56-4520-a0c2-e6c43736e5ab"",""fieldId"":""transition"",""sequencePath"":[]}","TEXT","Import1","Ajitasena direciona Sudhana para a vila chamada Dharma, na região sul, para encontrar um brâmane (brahmin) chamado Śivarāgra.",
"{""contentId"":""a1631b90-3d56-4520-a0c2-e6c43736e5ab"",""fieldId"":""miraculous_manifestations"",""sequencePath"":[]}","TEXT","Import1","Nenhuma é descrita no texto. A liberação é apenas nomeada.",
"{""contentId"":""a1631b90-3d56-4520-a0c2-e6c43736e5ab"",""fieldId"":""chapter_title"",""sequencePath"":[]}","TEXT","Import1","AJITASENA",
"{""contentId"":""a1631b90-3d56-4520-a0c2-e6c43736e5ab"",""fieldId"":""name_translation"",""sequencePath"":[]}","TEXT","Import1","Exército Invencível",
"{""contentId"":""707470ad-cee4-4162-b56b-32ba28aac7fd"",""fieldId"":""compFeatures.wRichText.data.styledText.text"",""sequencePath"":[]}","TEXT","wysiwyg.viewer.components.WRichText","<p class=""font_0""><span>Dharma &amp; Tecnologia</span></p>","<p class=""font_0""><span>Dharma &amp; Technology</span></p>"
"{""contentId"":""b8040755-a440-40d4-a750-cf71ded3952c"",""fieldId"":""descPersonagem"",""sequencePath"":[]}","TEXT","Import2","Ao chegar a Kapilavastu ao anoitecer, Sudhana vê Vāsantī em um kūṭāgāra (pavilhão) de joias no céu.",
"{""contentId"":""b8040755-a440-40d4-a750-cf71ded3952c"",""fieldId"":""resumoDoCap84000Co"",""sequencePath"":[]}","TEXT","Import2","Sudhana chega a Kapilavastu e, após o pôr do sol, vê a deusa da noite Vāsantī no céu sobre a cidade. Ela tem um corpo dourado, e ele vê em seus poros os reinos de seres que ela libertou e suas várias emanações, e ele também ouve de seus poros os ensinamentos de Dharma que ela deu. Ela diz a Sudhana que alcançou a liberação bodhisattvica, chamada de portão para guiar os seres através da radiância do Dharma que elimina a escuridão de todos os seres. Ela descreve como ajuda vários seres que estão angustiados de várias maneiras na escuridão, e como liberta os seres da escuridão do saṃsāra e protege e salva os seres dos perigos físicos e espirituais.",
"{""contentId"":""b8040755-a440-40d4-a750-cf71ded3952c"",""fieldId"":""capUrl"",""sequencePath"":[]}","TEXT","Import2","https://drive.google.com/file/d/1-8n6Tse6Ue3YEV0PDcdilxeBhydaRw3D/view?usp=drive_link",
"{""contentId"":""b8040755-a440-40d4-a750-cf71ded3952c"",""fieldId"":""qrCodeUrl"",""sequencePath"":[]}","TEXT","Import2","https://technosutra21.github.io/technosutra/?model=34",
"{""contentId"":""b8040755-a440-40d4-a750-cf71ded3952c"",""fieldId"":""ocupacao"",""sequencePath"":[]}","TEXT","Import2","Deusa da Noite",
"{""contentId"":""b8040755-a440-40d4-a750-cf71ded3952c"",""fieldId"":""linkModel"",""sequencePath"":[]}","TEXT","Import2","https://cdn.statically.io/gh/technosutra21/technosutra/master/modelo34.glb",
"{""contentId"":""b8040755-a440-40d4-a750-cf71ded3952c"",""fieldId"":""nome"",""sequencePath"":[]}","TEXT","Import2","Vāsantī",
"{""contentId"":""905f788d-0bdd-4ba0-b306-7aba85225627"",""fieldId"":""descPersonagem"",""sequencePath"":[]}","TEXT","Import2","Sudhana busca e encontra o ṛṣi Bhīṣmottara Nirghoṣa, um asceta com cabelos emaranhados e vestes de casca de árvore, meditando em um ashram.",
"{""contentId"":""905f788d-0bdd-4ba0-b306-7aba85225627"",""fieldId"":""resumoDoCap84000Co"",""sequencePath"":[]}","TEXT","Import2","Sudhana chega a Nālayu e encontra o ṛṣi Bhīṣmottaranirghoṣa, juntamente com dez mil jovens alunos, num ashram numa floresta milagrosamente bela. Bhīṣmottaranirghoṣa fala aos seus alunos da grandeza de Sudhana, e eles fazem-lhe oferendas. Bhīṣmottaranirghoṣa diz a Sudhana que ele alcançou a liberação bodhisattvica chamada estandarte de ser invencível para os outros.",
"{""contentId"":""905f788d-0bdd-4ba0-b306-7aba85225627"",""fieldId"":""capUrl"",""sequencePath"":[]}","TEXT","Import2","https://drive.google.com/file/d/1SLw127gIGv-I73p-U54V-BkfD9WGWSNc/view?usp=drive_link",
"{""contentId"":""905f788d-0bdd-4ba0-b306-7aba85225627"",""fieldId"":""qrCodeUrl"",""sequencePath"":[]}","TEXT","Import2","https://technosutra21.github.io/technosutra/?model=11",
"{""contentId"":""905f788d-0bdd-4ba0-b306-7aba85225627"",""fieldId"":""ocupacao"",""sequencePath"":[]}","TEXT","Import2","Vidente",
"{""contentId"":""905f788d-0bdd-4ba0-b306-7aba85225627"",""fieldId"":""linkModel"",""sequencePath"":[]}","TEXT","Import2","https://cdn.statically.io/gh/technosutra21/technosutra/master/modelo11.glb",
"{""contentId"":""905f788d-0bdd-4ba0-b306-7aba85225627"",""fieldId"":""nome"",""sequencePath"":[]}","TEXT","Import2","Bhīṣmottara­nirghoṣa",
"{""contentId"":""8cbcc25f-c195-49f5-9c1a-0b7224417105"",""fieldId"":""compFeatures.imageX.data.image.uri"",""sequencePath"":[]}","TEXT","wixui.ImageX","dd258c_204cc587bfe14171be03ab68dd00ef97~mv2.png",
"{""contentId"":""8cbcc25f-c195-49f5-9c1a-0b7224417105"",""fieldId"":""compFeatures.imageX.data.image.alt"",""sequencePath"":[]}","TEXT","wixui.ImageX","Pink Poppy Flowers",
"{""contentId"":""e67aa458-8d14-498b-8ab5-3d48fe5bce13"",""fieldId"":""compFeatures.wRichText.data.styledText.text"",""sequencePath"":[]}","TEXT","wysiwyg.viewer.components.WRichText","<p class=""font_0"">TECHNO SUTRA</p>","<p class=""font_0"">TECHNO SUTRA</p>"
"{""contentId"":""b454e81f-38ee-4226-b496-622dd8610472"",""fieldId"":""compFeatures.imageX.data.image.uri"",""sequencePath"":[]}","TEXT","wixui.ImageX","540c04_130f2346224a4f32b1029af824409ca7~mv2.png",
"{""contentId"":""b454e81f-38ee-4226-b496-622dd8610472"",""fieldId"":""compFeatures.imageX.data.image.alt"",""sequencePath"":[]}","TEXT","wixui.ImageX","budha-bubble.png",
"{""contentId"":""b01368af-d7a9-4f8b-98ca-98c214e6828d"",""fieldId"":""compFeatures.imageX.data.image.uri"",""sequencePath"":[]}","TEXT","wixui.ImageX","a3009f_5e80df45686042f6b666580da6127c14~mv2.jpg",
"{""contentId"":""b01368af-d7a9-4f8b-98ca-98c214e6828d"",""fieldId"":""compFeatures.imageX.data.image.alt"",""sequencePath"":[]}","TEXT","wixui.ImageX",,
"{""contentId"":""b43ceed2-2b55-4a71-945c-f6f36e225cf1"",""fieldId"":""location"",""sequencePath"":[]}","TEXT","Import1","Sudhana a encontra sentada em um grande trono de lótus, com um séquito de incontáveis deusas da noite.",
"{""contentId"":""b43ceed2-2b55-4a71-945c-f6f36e225cf1"",""fieldId"":""main_dialogue"",""sequencePath"":[]}","TEXT","Import1","Após a pergunta de Sudhana, a deusa explica sua liberação. Ela detalha as dez maneiras de compreender o reino dos fenômenos e como ela ensina através de miríades de dhāraṇīs. Ela então conta a longa história de sua vida passada, há incontáveis kalpas, para ilustrar a profundidade de sua prática e o tempo que levou para alcançar essa liberação, revelando que encontrou e serviu a uma sucessão de budas tão numerosos quanto os átomos no Monte Sumeru.",
"{""contentId"":""b43ceed2-2b55-4a71-945c-f6f36e225cf1"",""fieldId"":""main_teaching"",""sequencePath"":[]}","TEXT","Import1","A liberação do bodhisattva chamada ""a entrada em sons belos e manifestações profundas"". Esta liberação permite que ela atue como uma `dharmabhāṇaka` (pregadora do Dharma) em um nível sem impedimentos. Sua prática se baseia em dez compreensões profundas do reino dos fenômenos (dharmadhātu) e no domínio de dez mil portais de retenção mental (dhāraṇīs) para ensinar o Dharma, guiar todos os seres e preservar a linhagem dos Tathāgatas.",
"{""contentId"":""b43ceed2-2b55-4a71-945c-f6f36e225cf1"",""fieldId"":""assembly_present"",""sequencePath"":[]}","TEXT","Import1","Um séquito de incontáveis deusas da noite. Sua assembleia efetiva, no entanto, são todos os seres que ela guia. A história de sua vida passada inclui um séquito de cem mil monjas.",
"{""contentId"":""b43ceed2-2b55-4a71-945c-f6f36e225cf1"",""fieldId"":""context"",""sequencePath"":[]}","TEXT","Import1","Sudhana se aproxima da deusa, cujo corpo se manifesta simultaneamente em todas as direções, aparecendo diante de todos os seres de forma adaptada para guiá-los e amadurecê-los.",
"{""contentId"":""b43ceed2-2b55-4a71-945c-f6f36e225cf1"",""fieldId"":""spiritual_progression"",""sequencePath"":[]}","TEXT","Import1","Sudhana aprende sobre a profundidade do compromisso de um bodhisattva, que se estende por eras incontáveis. Ele compreende que a percepção do reino dos fenômenos e o domínio dos dhāraṇīs são fundamentais para ensinar. Ao ouvir o ensinamento, ele próprio alcança um oceano de samādhis e portais de retenção, aprofundando sua própria prática.",
"{""contentId"":""b43ceed2-2b55-4a71-945c-f6f36e225cf1"",""fieldId"":""unique_elements"",""sequencePath"":[]}","TEXT","Import1","'- As Dez Compreensões do Reino do Dharma: Um ensinamento estruturado sobre como perceber a realidade última.",
"{""contentId"":""b43ceed2-2b55-4a71-945c-f6f36e225cf1"",""fieldId"":""transition"",""sequencePath"":[]}","TEXT","Import1","A deusa humildemente afirma conhecer apenas este portal de liberação. Ela direciona Sudhana para encontrar a próxima kalyāṇamitra: a deusa da noite Sarva vṛkṣpraphullana sukha­saṃvāsā, que está aos pés do Bhagavat Vairocana.",
"{""contentId"":""b43ceed2-2b55-4a71-945c-f6f36e225cf1"",""fieldId"":""miraculous_manifestations"",""sequencePath"":[]}","TEXT","Import1","A principal manifestação é seu próprio corpo, que aparece simultaneamente em todos os reinos para todos os seres. Ela narra uma história de uma vida passada em que, como a bhikṣuṇī Dharma cakra nirmāṇa prabhā, ela testemunhou um seguidor do Dharma (uma encarnação passada de Samantabhadra) subir aos céus e emanar nuvens de luz para reviver o ensinamento do Buda, que estava em declínio. Inspirada, ela e seu séquito de cem mil monjas se tornaram irreversíveis no caminho para a iluminação.",
"{""contentId"":""b43ceed2-2b55-4a71-945c-f6f36e225cf1"",""fieldId"":""chapter_title"",""sequencePath"":[]}","TEXT","Import1","SARVA NAGARA RAKṢĀ SAṂBHAVA TEJAḤ ŚRĪ",
"{""contentId"":""b43ceed2-2b55-4a71-945c-f6f36e225cf1"",""fieldId"":""name_translation"",""sequencePath"":[]}","TEXT","Import1","A Glória do Esplendor Nascido da Proteção de Todas as Cidades",
"{""contentId"":""aedcdb12-7bde-4ffd-8c94-fad196aea1a8"",""fieldId"":""location"",""sequencePath"":[]}","TEXT","Import1","A cidade de Kapilavastu.",
"{""contentId"":""aedcdb12-7bde-4ffd-8c94-fad196aea1a8"",""fieldId"":""main_dialogue"",""sequencePath"":[]}","TEXT","Import1","O diálogo é o mais breve e direto da jornada. Sudhana pede instrução sobre a conduta do bodhisattva, e Viśvāmitra imediatamente o redireciona para outra pessoa, o jovem Śilpābhijña, que possui o conhecimento específico que Sudhana busca.",
"{""contentId"":""aedcdb12-7bde-4ffd-8c94-fad196aea1a8"",""fieldId"":""main_teaching"",""sequencePath"":[]}","TEXT","Import1","O ensinamento deste kalyāṇamitra é a humildade e o reconhecimento dos próprios limites. Em vez de oferecer um discurso ou descrever uma realização complexa, Viśvāmitra age como um elo na corrente de guias. Sua função não é ensinar o conteúdo, mas apontar a direção correta, ensinando a Sudhana que o caminho envolve buscar a fonte certa para cada tipo de conhecimento específico.",
"{""contentId"":""aedcdb12-7bde-4ffd-8c94-fad196aea1a8"",""fieldId"":""assembly_present"",""sequencePath"":[]}","TEXT","Import1","O encontro é entre Sudhana e Viśvāmitra.",
"{""contentId"":""aedcdb12-7bde-4ffd-8c94-fad196aea1a8"",""fieldId"":""context"",""sequencePath"":[]}","TEXT","Import1","Sudhana, após descer do paraíso Trāyastriṃśa, encontra Viśvāmitra, que é descrito simplesmente como um professor de crianças, e pede por ensinamentos.",
"{""contentId"":""aedcdb12-7bde-4ffd-8c94-fad196aea1a8"",""fieldId"":""spiritual_progression"",""sequencePath"":[]}","TEXT","Import1","Sudhana aprende que nem todo guia espiritual irá fornecer um ensinamento profundo e visionário. Alguns servem à função crucial de serem pontes, e a progressão espiritual depende de seguir humildemente essas conexões. A jornada é reforçada como uma teia de contatos, não uma série de picos isolados de sabedoria.",
"{""contentId"":""aedcdb12-7bde-4ffd-8c94-fad196aea1a8"",""fieldId"":""unique_elements"",""sequencePath"":[]}","TEXT","Import1","'- A Simplicidade do Guia: Viśvāmitra é o kalyāṇamitra mais ""mundano"" até agora, um simples professor.",
"{""contentId"":""aedcdb12-7bde-4ffd-8c94-fad196aea1a8"",""fieldId"":""transition"",""sequencePath"":[]}","TEXT","Import1","Viśvāmitra instrui Sudhana a procurar Śilpābhijña para aprender sobre a conduta do bodhisattva, pois ele ""estudou o conhecimento das palavras dos bodhisattvas"". A transição é imediata e direta.",
"{""contentId"":""aedcdb12-7bde-4ffd-8c94-fad196aea1a8"",""fieldId"":""miraculous_manifestations"",""sequencePath"":[]}","TEXT","Import1","Nenhuma. Este encontro é notável por sua completa ausência de fenômenos miraculosos, destacando que a orientação espiritual pode se manifestar de formas extremamente simples e diretas.",
"{""contentId"":""aedcdb12-7bde-4ffd-8c94-fad196aea1a8"",""fieldId"":""chapter_title"",""sequencePath"":[]}","TEXT","Import1","VIŚVĀMITRA",
"{""contentId"":""aedcdb12-7bde-4ffd-8c94-fad196aea1a8"",""fieldId"":""name_translation"",""sequencePath"":[]}","TEXT","Import1","Amigo Universal",
"{""contentId"":""b458f9bd-5e74-4aa3-b99a-34d0bd0a84a6"",""fieldId"":""location"",""sequencePath"":[]}","TEXT","Import1","A cidade costeira de Kūṭāgāra.",
"{""contentId"":""b458f9bd-5e74-4aa3-b99a-34d0bd0a84a6"",""fieldId"":""main_dialogue"",""sequencePath"":[]}","TEXT","Import1","Vaira explica a Sudhana seu profundo conhecimento da navegação, desde a leitura das estrelas até a previsão dos ventos e o conhecimento de todos os tesouros e perigos do oceano. Ele então usa cada um desses elementos como uma analogia para a jornada espiritual: os tesouros são as qualidades dos budas; os redemoinhos, as visões errôneas; e as ondas, as aflições. Ele guia os seres para a riqueza material apenas para poder guiá-los para a riqueza espiritual.",
"{""contentId"":""b458f9bd-5e74-4aa3-b99a-34d0bd0a84a6"",""fieldId"":""main_teaching"",""sequencePath"":[]}","TEXT","Import1","A conduta do bodhisattva chamada o ""estandarte da grande compaixão"" e a liberação de ""lembrar de permanecer com audição e visão frutíferas"". Vaira ensina que, assim como ele guia os comerciantes com segurança para as ilhas de tesouros materiais, ele também guia todos os seres através do perigoso oceano do saṃsāra para a ""ilha de joias"" da onisciência. Seu conhecimento abrange tanto os perigos físicos do mar (redemoinhos, monstros) quanto os perigos espirituais (apego, ignorância).",
